Title,URL,Advertiser,Location,Listing Date,Short Description
Clinical Nurse - Outpatients and Preadmission,https://www.seek.com.au/jobs/job/36538415?type=standard,Mater Group,Brisbane,1d ago,"Mater Private Hospital Springfield has an opportunity for a nurse with experience in Surgical, Acute Care, Preadmission or Outpatients."
OFFSIDERS & TRAINEE DRILLERS - FIFO BRISBANE ROLES,https://www.seek.com.au/jobs/job/36538407?type=standard,Brisbane,CBD & Inner Suburbs,1d ago,"Lucas is seeking technically sound, reliable and hardworking Offsiders and Assistant Drillers to join our Queensland Operations"
Automotive Colour Mixer,https://www.seek.com.au/jobs/job/36538406?type=standout,Capital S.M.A.R.T. Repairs Australia Pty Ltd,Brisbane,1d ago,We are looking for an experienced Colour Mixer - someone who's had experience in Spray Painting or Prepping would be ideal! Immediate start available!
Junior IT Support Person,https://www.seek.com.au/jobs/job/36538403?type=standard,ABCis,Brisbane,1d ago,Junior IT Support Person required for growing IT company located at East Brisbane
Instructional Designer (eLearning & Content Developer),https://www.seek.com.au/jobs/job/36538396?type=standout,Best Practice Software,Brisbane,1d ago,"For this role you'll need to have a real flair for the creative, enjoy the challenge of developing content that is engaging, relevant &amp; professional."
Production Systems Developer,https://www.seek.com.au/jobs/job/36538393?type=standard,Pacific Aluminium,Brisbane,1d ago,"At Pacific Aluminium, we are a diverse team of talented, enthusiastic people who foster a culture of inclusion.  "
Business Development Assistant,https://www.seek.com.au/jobs/job/36471033?type=standout,WorkPac - Technical Professional,Brisbane,1d ago,An excellent opportunity exists to join a leading employer specializing in multi-disciplinary construction &amp; engineering solutions within Auckland NZ!
eLearning Resource Developer (Training Content),https://www.seek.com.au/jobs/job/36538383?type=standout,Best Practice Software,Brisbane,1d ago,"For this role you'll need to have a real flair for the creative, enjoy the challenge of developing content that is engaging, relevant &amp; professional."
Instructional Designer (eLearning & Content Developer),https://www.seek.com.au/jobs/job/36538372?type=standout,Best Practice Software,Brisbane,1d ago,"For this role you'll need to have a real flair for the creative, enjoy the challenge of developing content that is engaging, relevant &amp; professional."
Expressions of Interest - Estimator,https://www.seek.com.au/jobs/job/36538365?type=standard,MPC Group,Brisbane,1d ago,"Due to continued growth, MPC Group is seeking expressions of interest from experienced Estimators to join a close-knit team."
Junior Legal Assistant – Insurance – Immediate Start,https://www.seek.com.au/jobs/job/36518251?type=promoted,Accident Legal,Brisbane,"",Junior Legal Assistant – Insurance – Immediate Start
Area Sales Manager / Representative - Southern Queensland / Northern NSW,https://www.seek.com.au/jobs/job/36469423?type=promoted,Puretec Group,Brisbane,"",This position is a great opportunity for our highly organised and disciplined individual that has previous sales experience.
Estimator,https://www.seek.com.au/jobs/job/36537573?type=standard,Progression 7,Brisbane,1d ago,"Join our new office in a newly created role as an estimator. Great environment, job autonomy, own your position, 2-3 years experience required."
Medical Science Liaison - Multiple Sclerosis QLD/NSW,https://www.seek.com.au/jobs/job/36538327?type=standout,Sanofi,Brisbane,1d ago,e are looking for a Medical Science Liaison to support Sanofi Genzyme’s Multiple Sclerosis portfolio.
Junior Estimator| Commercial Landscaping| Brisbane,https://www.seek.com.au/jobs/job/36538324?type=standard,Landscape Solutions,Brisbane,1d ago,Do you want to take the next step in your career? Come join our industry leading estimating team and learn from the best in the business
Technician,https://www.seek.com.au/jobs/job/36538317?type=standard,Contract Resources Pty Ltd,Brisbane,1d ago,"Fantastic opportunity to join a growing team and organisation as a Trade Assistant / Technician with experience in test / tag, low voltage, repairs"
Supervisory and Leading Hand Opportunities,https://www.seek.com.au/jobs/job/36538315?type=standard,Enerflex Australasia Holdings Pty Ltd,Brisbane,1d ago,"Supervisory and Leading Hand Opportunities.
Outstanding career opportunities for mechanical leaders with supervisory experience.
"
"Business Development Manager - North Lakes, Brisbane",https://www.seek.com.au/jobs/job/36538310?type=standard,Verve Recruitment,Brisbane,1d ago,Experience within the Finance Industry is a must. Experience with financial software well regarded
Delivery Driver,https://www.seek.com.au/jobs/job/36538277?type=standout,Imparts Automotive Pty Ltd,Brisbane,1d ago,Friendly team looking for new member for challenging and rewarding role
OSHC Contact Coordinator/Educational Leader,https://www.seek.com.au/jobs/job/36538274?type=standout,Catholic Archdiocese of Brisbane,Brisbane,1d ago,"Seeking a full time Coordinator/Educational Leader to lead our OSHC service at Good Shepherd Child Care Services and Kindergarten, Springfield Lakes"
Supervisor,https://www.seek.com.au/jobs/job/36473472?type=standout,WorkPac - Technical Professional,Brisbane,1d ago,An excellent opportunity exists to join a leading employer specializing in multi-disciplinary construction &amp; engineering solutions in Christchurch NZ!
Business Development Manager,https://www.seek.com.au/jobs/job/36537482?type=standard,Progression 7,Brisbane,1d ago,Join our young and dynamic company in the windows and glazing industry. Looking for a great go-getting Business Development Manager in a new office.
Full Stack Software Engineer - C#/.NET,https://www.seek.com.au/jobs/job/36538235?type=standout,Zack Group,Brisbane,1d ago,A rare Full Stack .NET Software Developer has presented itself to join a global leader of ERP Software Solutions. 
Planner,https://www.seek.com.au/jobs/job/36486404?type=standout,WorkPac - Technical Professional,Brisbane,1d ago,An excellent opportunity exists to join a leading employer specializing in multi-disciplinary construction &amp; engineering solutions in Auckland NZ!
Marketing Specialist,https://www.seek.com.au/jobs/job/36537417?type=standard,BSMATES Pty Ltd,Brisbane,1d ago,"Identifies market opportunities nationally and internationally and advises on the development, coordination and implementation of plans."
Senior Quantity Surveyor,https://www.seek.com.au/jobs/job/36538172?type=standout,WorkPac - Technical Professional,Brisbane,1d ago,An excellent opportunity exists to join a leading employer specializing in multi-disciplinary construction &amp; engineering solutions in Auckland NZ!
Marketing Coordinator - Merchandise,https://www.seek.com.au/jobs/job/36538145?type=standout,Isuzu UTE Australia Pty Ltd,Brisbane,1d ago,"IUA are seeking a dynamic person to work in the marketing team, assisting in all areas including events, logistics, merchandise &amp; administration."
Senior Systems Engineer,https://www.seek.com.au/jobs/job/36538128?type=standout,AUS IT,Brisbane,1d ago,Senior Engineer position within our System Integration and Managed Services teams
Civil PROJECT ENGINEER - Bridges / Structures,https://www.seek.com.au/jobs/job/36538100?type=standard,Contec Recruitment Pty Ltd,Brisbane,1d ago,This privately owned civil engineering construction company offers a unique opportunity to work in a business that ensures personal and career deve...
Care Manager | Deputy Director of Nursing | South Brisbane,https://www.seek.com.au/jobs/job/36538091?type=standout,E4 Recruitment,Brisbane,1d ago,An exciting opportunity to join a well-known family owned aged care provider. Liaise closely with an experienced and down to earth Facility Manager!
Asset Information Manager,https://www.seek.com.au/jobs/job/36538085?type=standard,Airservices Australia,Brisbane,1d ago,Lead the development of Asset Information Standards and Data Architecture
Asset Information Manager,https://www.seek.com.au/jobs/job/36538084?type=standard,Airservices Australia,Brisbane,1d ago,Lead the development of Asset Information Standards and Data Architecture
Business Development Manager,https://www.seek.com.au/jobs/job/36466310?type=promoted,Howden Australia Pty LTD,Brisbane,"",Business Development Manager
Membership Support Services,https://www.seek.com.au/jobs/job/36522845?type=promoted,Brisbane,CBD & Inner Suburbs,"","Provide outstanding service, support and information to our valued membership base."
Asset Information Manager,https://www.seek.com.au/jobs/job/36538085?type=standard,Airservices Australia,Brisbane,1d ago,Lead the development of Asset Information Standards and Data Architecture
Asset Information Manager,https://www.seek.com.au/jobs/job/36538084?type=standard,Airservices Australia,Brisbane,1d ago,Lead the development of Asset Information Standards and Data Architecture
GENERAL FOREMAN - Site Supervisor (Finishes),https://www.seek.com.au/jobs/job/36538079?type=standard,Gough Property & Real Estate Recruiters,Brisbane,1d ago,Foremen / Site Supervisor to take hands on approach in delivering luxury / High-rise residential apartments to multi-use commercial - Contracts &amp; Perm
GENERAL FOREMAN - Site Supervisor (Finishes),https://www.seek.com.au/jobs/job/36538071?type=standard,Gough Property & Real Estate Recruiters,Brisbane,1d ago,Foremen / Site Supervisor to take hands on approach in delivering luxury / High-rise residential apartments to multi-use commercial - Contracts &amp; Perm
GENERAL FOREMAN - Site Supervisor (Finishes),https://www.seek.com.au/jobs/job/36538073?type=standard,Gough Property & Real Estate Recruiters,Brisbane,1d ago,Foremen / Site Supervisor to take hands on approach in delivering luxury / High-rise residential apartments to multi-use commercial - Contracts &amp; Perm
Construction Litigation | 3+ PAE to Senior Associate | Top-Tier Firm,https://www.seek.com.au/jobs/job/36538068?type=standout,Law Staff,Brisbane,1d ago,Career-defining NEW OPPORTUNITY. Apply with confidence while you're still in your current role!
Personal Assistant,https://www.seek.com.au/jobs/job/36538023?type=standard,Monadelphous,Brisbane,1d ago,"Join a long standing company and one of Australia's employers of choice. 
Culture, values and safety are central to our vision..."
Business Development Executive,https://www.seek.com.au/jobs/job/36538012?type=standout,BCI Media Group,Brisbane,1d ago,"Due to an exciting growth phase, BCI Australia is looking for a driven &amp; solutions-focused Business Development Executive for our Brisbane office."
Intermediate Accountant,https://www.seek.com.au/jobs/job/36537996?type=standard,empire group,Brisbane,1d ago,Amazing opportunity! Gain more client contact &amp; exposure to amazing clients! Take control and NO micro-management.
Civil Project Manager - Defence / Airport Contracts,https://www.seek.com.au/jobs/job/36537983?type=standout,Contec Recruitment Pty Ltd,Brisbane,1d ago,"$220,000 + Super, Civil Project Manager with experience delivering $100M defence infrastructure airport infrastructure such as: heavy scale pavements"
Placement Consultant - Disability Employment Services,https://www.seek.com.au/jobs/job/36537982?type=standout,MAX Solutions,Brisbane,1d ago,Utilise your knowledge of disability to facilitate and source meaningful and sustainable employment outcomes for our job seekers.
Placement Consultant - Disability Employment Services,https://www.seek.com.au/jobs/job/36537972?type=standout,MAX Solutions,Brisbane,1d ago,Utilise your knowledge of disability to facilitate and source meaningful and sustainable employment outcomes for our job seekers
Undergraduate/Graduate Accountant,https://www.seek.com.au/jobs/job/36537970?type=standard,empire group,Brisbane,1d ago,"Join a fantastic young &amp; vibrant accounting firm. Build your professional career &amp; gain strong mentoring, flexi-work &amp; study support"
People Partner,https://www.seek.com.au/jobs/job/36537923?type=standout,Black Milk Clothing,Brisbane,1d ago,This is a great time to get onboard while we are building our long term strategy with a focus on long term sustainability.
Senior Sales Consultant,https://www.seek.com.au/jobs/job/36537922?type=standout,Hays Construction,Brisbane,1d ago,Senior Residential Sales Role for one of Australia's biggest multi-residential builders.
Early Childhood Teacher - ECT - Kindy - Bray Park,https://www.seek.com.au/jobs/job/36537899?type=standout,Randstad - Education,Brisbane,1d ago,"Opportunity to work and learn under a Director who is Bachelor qualified in a centre with large outdoor areas, learning spaces and strong management"
Senior Sales Estimator,https://www.seek.com.au/jobs/job/36537867?type=standout,Hays Construction,Brisbane,1d ago,Senior Sales Estimator Required for North Brisbane Builder
Qualified Pest Management Technician,https://www.seek.com.au/jobs/job/36537849?type=standout,Scientific Pest Management Pty Ltd,Brisbane,1d ago,"We are looking for a professional and motivated individual to join our team! Multinational organisation providing a career, not just a job!"
Dealer Principal- General Manager- Automotive - Toyota,https://www.seek.com.au/jobs/job/36537830?type=standout,BDO,Brisbane,1d ago,A leading national motor-vehicle sales &amp; service network is seeking expressions of interest for qualified Dealer Principals and General Managers
Equipment Health Analyst,https://www.seek.com.au/jobs/job/36537780?type=standard,Peabody Energy,Brisbane,1d ago,Unique opportunity to work on challenging and exciting analytics problems and have a positive impact across the Peabody Australia platform. 
Workplace Relations Lawyer,https://www.seek.com.au/jobs/job/36537777?type=standard,National Retail Association,Brisbane,1d ago,Apply your solid understanding of workplace relations laws in this role assisting the members of one of Australia's peak industry bodies.
HC Truck Driver - Steel.,https://www.seek.com.au/jobs/job/36537768?type=standard,Kings Transport,Brisbane,1d ago,Drive NEW Fuso &amp; Volvo semi-trailers with EXCELLENT conditions. New steel contract.
Property Associate or Senior Associate,https://www.seek.com.au/jobs/job/36537729?type=standout,Burgess Paluch Legal Recruitment,Brisbane,1d ago,"Join a highly regarded property team with a great culture. 
Call Katie Francis on 0424 579 909."
Senior Contracts Administrator - Expressions of Interest,https://www.seek.com.au/jobs/job/36537711?type=standard,Australian Rail Track Corporation,Brisbane,1d ago,Expressions of Interest are required from suitably qualified Senior Contracts Administrators working across the Iconic Inland Rail Project
GOLD COAST -  2 X SENIOR & 2 X INTERMEDIATES | TAXATION & ADVISORY,https://www.seek.com.au/jobs/job/36537705?type=standard,Bentley Recruitment,Brisbane,1d ago,Intermediate &amp; Senior Tax Accountants | Salary from $55k to $120k package | Opportunity to progress career | Support &amp; training provided |
Finance Officer,https://www.seek.com.au/jobs/job/36537643?type=standout,Local Govt Assoc of Qld,Brisbane,2d ago,Join an organisation that encourages work/life balance as a our new Finance Officer. Strong focus on AR with AP components and projects for variety!
Early Childhood Teacher - ECT - Kindy - Carina,https://www.seek.com.au/jobs/job/36537639?type=standout,Randstad - Education,Brisbane,2d ago,"Work alongside another ECT while still working independently, above award wages, annual bonus, strong leadership and support. ASAP start! "
Spray Painter,https://www.seek.com.au/jobs/job/36537601?type=standout,Brisbane,Southern Suburbs & Logan,2d ago,We are currently looking for a Spray Painter to aid in preparing our used vehicles for sale
Hospitality Services Coordinator,https://www.seek.com.au/jobs/job/36537536?type=standard,Carinity,Brisbane,2d ago,Carinity is looking for a Hospitality Services Coordinator to join the team at Carinity's Head Office.
Personal Training Manager - Goodlife Health Clubs Brisbane,https://www.seek.com.au/jobs/job/36537531?type=standout,HealthyPeople,Brisbane,2d ago,"Recruit, develop, and retain a team of superstar Personal Trainers. his club-based role is both rewarding and challenging."
Civil Project Manager,https://www.seek.com.au/jobs/job/36537491?type=standard,TP Human Capital,Brisbane,2d ago,"As the Civil Project Manager, you will be responsible for a number of civil infrastructure construction and maintenance projects in Townsville, QLD"
Head of Religious Education,https://www.seek.com.au/jobs/job/36537473?type=standout,Ambrose Treacy College,Brisbane,2d ago,The Principal invites applications from dynamic &amp; relational teachers for the position of Head of Religious Education.
Pricing Analyst,https://www.seek.com.au/jobs/job/36537469?type=standout,Puma Energy Australia,Brisbane,2d ago,"Play an active part in our evolving success story. Great opportunity to implement pricing strategies, and be a part of major tender responses."
Truck Mechanic - Light & Medium,https://www.seek.com.au/jobs/job/36537457?type=standout,Brisbane,CBD & Inner Suburbs,2d ago,We are currently looking for a light to medium truck mechanic to aid in preparing our used vehicles for sale with ongoing service and repairs.
Senior IT Support Technician,https://www.seek.com.au/jobs/job/36537411?type=standard,RecruitShop,Brisbane,2d ago,Flexible Working Hours | Attend Training in USA | Career Progression &amp; Development | Take Ownership of your Role | Great Culture | Jamboree Heights
General Manager IT,https://www.seek.com.au/jobs/job/36537403?type=standard,Command Group,Brisbane,2d ago,My client is a subscription based field data collection and business analytics platform looking for a General Manager to drive the business forward
Sales & Events Management,https://www.seek.com.au/jobs/job/36537382?type=standard,Kingston Park Raceway,Brisbane,2d ago,Sales &amp; Events Management
Field Service Technician,https://www.seek.com.au/jobs/job/36537347?type=standout,Baytech,Brisbane,2d ago,We are currently seeking an experienced Field Service Technician for a full time position for a large international company. 
Workshop Service Technician,https://www.seek.com.au/jobs/job/36537333?type=standout,Baytech,Brisbane,2d ago,We are currently seeking an experienced Service Technician (workshop based) for a full time position for a large international company. 
Community Liaison Manager,https://www.seek.com.au/jobs/job/36537308?type=standard,Stuartholme School,Brisbane,2d ago,"Develop relationships between the School and a diverse local and international community of students, parents, friends and alumnae."
Air Conditioning / Refrigeration Technician,https://www.seek.com.au/jobs/job/36409065?type=promoted,Airworx Environmental Services,Brisbane,"","We have an exciting opportunity for an Air Conditioning/Refrigeration Technician to install and service repairs, with a variety of project work."
Experienced Property Manager,https://www.seek.com.au/jobs/job/36460244?type=promoted,RE/MAX Advantage,Brisbane,"",RE/MAX Advantage is looking for an experienced Property Manager who is looking to work in a rewarding and energetic environment.
"Education and Engagement Consultant - Rural, Regional & Remote Team",https://www.seek.com.au/jobs/job/36537304?type=standout,Pathways to Resilience Trust,Brisbane,2d ago,"Seeking an experienced and committed Education and Engagement Consultant, with a passion for community development and training."
Senior Mechatronics Engineer,https://www.seek.com.au/jobs/job/36537268?type=standard,CMTE Development Limited,Brisbane,2d ago,"The primary purpose of position is to conduct research projects at a senior level, including fulfilling the Project Leader or Project Manager role."
Digital Account Manager,https://www.seek.com.au/jobs/job/36537228?type=standard,The Raiders,Brisbane,2d ago,Looking for a experainced agency account manager to join to assist our clients grow better across numerios digital channels
No Previous Real Estate Experience Required - Become a Commercial Property Agent,https://www.seek.com.au/jobs/job/36537214?type=standout,Raine & Horne Commercial,Brisbane,2d ago,Our unique ‘Cadet Training Program’ ensures that our new team members have the best practical training to achieve excellent results! Be a Sales Star!
Chef,https://www.seek.com.au/jobs/job/36537175?type=standard,Carinity,Brisbane,2d ago,Opportunity to join the team at Carinity Wishart as a Full Time Chef.
Experienced New Vehicle Sales Consultant,https://www.seek.com.au/jobs/job/36537170?type=standout,Brisbane City Automotive,Brisbane,2d ago,We are seeking a highly motivated automotive sales consultant with outstanding customer relations and excellent time management skills. APPLY NOW!
Urban Designer,https://www.seek.com.au/jobs/job/36537160?type=standard,Moreton Bay Regional Council,Brisbane,2d ago,Assist with developing strategies and masterplans and provide support in the assessment of development applications.
Urban Designer,https://www.seek.com.au/jobs/job/36537161?type=standard,Moreton Bay Regional Council,Brisbane,2d ago,Assist with developing strategies and masterplans and provide support in the assessment of development applications.
Qualified Hairdresser - Garden City (South Brisbane),https://www.seek.com.au/jobs/job/36537156?type=standout,Hairhouse Warehouse Pty Ltd,Brisbane,2d ago,Are you a trained hairdresser ready to further your career?
Area Sales Manager - QLD & NT,https://www.seek.com.au/jobs/job/36537147?type=standard,Brisbane,CBD & Inner Suburbs,2d ago,This established Australian owned company is a major supplier of premium quality products within the Australian hardware &amp; timber markets.
Accountant,https://www.seek.com.au/jobs/job/36537134?type=standard,AUTOrecruit,Brisbane,2d ago,CPA qualified Accountant required for busy auto dealership in Brisbane with immediate start.
New Car Detailer,https://www.seek.com.au/jobs/job/36537131?type=standout,Boettcher Motors Group,Brisbane,2d ago,"Car Detailer, with lots of opportunities in our busy company"
Property Manager,https://www.seek.com.au/jobs/job/36536492?type=standard,Oasis National Property,Brisbane,2d ago,NO TRUST ACCOUNTING! NO SATURDAYS! Oasis National Property is looking for an incredibly enthusiastic and experienced Property Manager.
Security Consultant,https://www.seek.com.au/jobs/job/36537121?type=standard,Dimension Data,Brisbane,2d ago,"Prepare security, policy, governance, risk and compliance reviews. Develop security architecture and ISMS frameworks"
Glass Production Worker Required,https://www.seek.com.au/jobs/job/36537108?type=standout,Adecco,Brisbane,2d ago,Seeking production workers in the glass industry
State Manager (QLD),https://www.seek.com.au/jobs/job/36537107?type=standard,Peregrine Corporation,Brisbane,2d ago,"We have an opportunity for a hardworking, passionate and experienced State Manager to take on a key role in our QLD operations team."
Employment Development Consultant,https://www.seek.com.au/jobs/job/36537096?type=standard,breakthru,Brisbane,2d ago,Your passion and drive to assit others will be ignited in this role. Are you ready to be our next breakthru team member?
Sales - Floorcovering,https://www.seek.com.au/jobs/job/36536605?type=standard,Continental Carpets,Brisbane,2d ago,SALES FLOOR COVERING DOMESTIC AND COMMERCIAL
Occupational Therapist - Aged Care - Beautiful Sunshine coast,https://www.seek.com.au/jobs/job/36537079?type=standout,Australian Health Professionals,Brisbane,2d ago,NFP Aged Care | Community based | Salary $71k - $75k | State of the art facilities | Excellent standard of service | Award winning dementia unit
Electrician,https://www.seek.com.au/jobs/job/36537074?type=standard,Allround Electrical Service,Brisbane,2d ago,"Exciting opportunity for an Electrician who takes pride in their work, to join our well established company. Flexible, friendly work environment."
Social Media Content Manager,https://www.seek.com.au/jobs/job/36519180?type=promoted,Havas Worldwide Australia,Brisbane,"",Join award-winning consultancy Red Agency as our newest Content Manager in our social team
Desktop Engineer - Level 1/2 - Managed Service Provider,https://www.seek.com.au/jobs/job/36423688?type=promoted,Sentrian Pty Ltd,Brisbane,"",Use your desktop deployment skills to help service the clients of a growing MSP. Min 2 years desktop experience required. Commitment to your career.
Senior Utilities Engineer,https://www.seek.com.au/jobs/job/36537060?type=standout,WSP Australia Pty Limited,Brisbane,2d ago,Join the business in a leadership role for the Utilities team in Brisbane! Great opportunity!
Account Manager,https://www.seek.com.au/jobs/job/36536994?type=standout,BCI Media Group,Brisbane,2d ago,To consolidate our company's success we are now looking for an experienced and dedicated Account Manager to join our Brisbane based team.
Sales Representative,https://www.seek.com.au/jobs/job/36536501?type=standout,Aquarius Precast,Brisbane,2d ago,Promote our business and products
Experienced cafe chef/cook wanted!,https://www.seek.com.au/jobs/job/36536991?type=standard,The single guys,Brisbane,2d ago,"The single guys CBD is looking for a full time, experienced chef/cook 5 days a week, Monday - Friday."
Asphalt Roller Operator Required!,https://www.seek.com.au/jobs/job/36536975?type=standout,Programmed Skilled Workforce,Brisbane,2d ago,"Are you an experienced asphalt worker looking for your next opportunity? We want to hear from you, APPLY NOW!"
Travel Consultants - Become a specialist,https://www.seek.com.au/jobs/job/36536955?type=standard,AA Appointments Brisbane,Brisbane,2d ago,* Exciting new opportunity * A consultant role with a twist * Great salary + benefits
Account Manager - QLD - Infusion - 12 Month Contract,https://www.seek.com.au/jobs/job/36536953?type=standout,CareFusion Australia 316 Pty Ltd,Brisbane,2d ago,As an Account Manager for QLD based in Brisbane you will work with a motivated team to champion our infusion systems range
Head Chef,https://www.seek.com.au/jobs/job/36536934?type=standout,The Apollo,Brisbane,2d ago,Lead the kitchen team to help us to bring the lively greek village restaurant atmosphere to Brisbane's hot new waterfront location.
MC/HC DRIVERS REQUIRED,https://www.seek.com.au/jobs/job/36536912?type=standard,Wags Transport,Brisbane,2d ago,"MC TRUCK DRIVER REQUIRED FOR LONG DISTANCE, BRIS-SYDNEY immediate start. HC DRIVERS REQUIRED FOR PORT WORK ###MSIC A MUST### PLEASE CALL 0418 789 694"
Transport Operations Coordinator - Brisbane - Springwood,https://www.seek.com.au/jobs/job/36536900?type=standout,Clemenger International Freight,Brisbane,2d ago,As an integral team member you are solutions-driven and relationship-focused providing a first-class responsive &amp; individualised client service.
Dental Equipment Specialist (Sales Representative ),https://www.seek.com.au/jobs/job/36536853?type=standout,Dentsply Sirona,Brisbane,2d ago,Join the worlds largest manufacturer of dental products and technologies and have your performance recognised with exceptional earning potential.
Waste Management Facility Operator,https://www.seek.com.au/jobs/job/36536849?type=standard,Moreton Bay Regional Council,Brisbane,2d ago,"Operate machinery such as front end loaders, compactors and excavators at the MBRC Waste Management facilities."
Waste Management Facility Operator,https://www.seek.com.au/jobs/job/36536850?type=standard,Moreton Bay Regional Council,Brisbane,2d ago,"Operate machinery such as front end loaders, compactors and excavators at the MBRC Waste Management facilities."
Senior Property Manager,https://www.seek.com.au/jobs/job/36348705?type=standout,Rental Results Pty Ltd,Brisbane,2d ago,"Fantastic opportunity for a Senior Property Manager looking to take the next step in their career joining our award winning team in Bardon, QLD"
Business Banking Manager,https://www.seek.com.au/jobs/job/36536830?type=standard,Bendigo and Adelaide Bank,Brisbane,2d ago,We have an opportunity available for a Business Banking Manager in Brisbane to join our team to contribute to the growth of our business.
State Manager QLD,https://www.seek.com.au/jobs/job/36415156?type=standout,Kleenduct Australia Pty Ltd,Brisbane,2d ago,Well-estalbished duct cleaning organisation seeks a passionate and experienced State Manager to lead our QLD branch.
Customer Specialist - Warm Outbound Sales,https://www.seek.com.au/jobs/job/36536802?type=standout,Latitude Financial Services,Brisbane,2d ago,"Warm Outbound Calling and Manage existing customers / Providing exceptional Customer Service in a high performing, dynamic team. "
Account Manager - QLD - Infusion,https://www.seek.com.au/jobs/job/36536797?type=standout,CareFusion Australia 316 Pty Ltd,Brisbane,2d ago,As an Account Manager for QLD based in Brisbane you will work with a motivated team to champion our infusion systems range
Sonographer - Northern Suburbs Of Brisbane - Full or Part Time,https://www.seek.com.au/jobs/job/36536735?type=standard,Sigma Resourcing Pty Ltd,Brisbane,2d ago,Privately Owned Company that provide the highest standard of diagnostic medical imaging...
Heavy Vehicle Trainer Assessor : Truck Driving Instructor,https://www.seek.com.au/jobs/job/36536711?type=standard,IAN WATSON'S,Brisbane,2d ago,Heavy Vehicle Driving Instructor is responsible for teaching students how to handle a truck safely and pass a driving test.
PEST CONTROL PRE- CONSTRUCTION SALES REPRESENTATIVE,https://www.seek.com.au/jobs/job/36474610?type=promoted,Cure-All Pest Control,Brisbane,"",Cure-All Pest Control is a medium sized business which supplies a range of services to consumers in all areas of pest control.
Experience Bench top Installer & Offsiders - Stonemason,https://www.seek.com.au/jobs/job/36401314?type=promoted,CMG Stone,Brisbane,"","We are a manufacturing company, specialising in stone bench tops, we are based in Beenleigh Qld, We are currently looking for an Installer"
Analytical Chemist,https://www.seek.com.au/jobs/job/36536708?type=standard,"Department of Natural Resources, Mines and Energy",Brisbane,2d ago,Simtars has an exciting opportunity for a client focused and experienced Analytical Chemist based at our Redbank facility.
Accounts Payable,https://www.seek.com.au/jobs/job/36536704?type=standard,Grand Prix Mazda,Brisbane,2d ago,Experienced Accounts Payable Clerk
Marketing & Digital Communications Coordinator,https://www.seek.com.au/jobs/job/36536070?type=standout,Tutis Compliance Solutions,Brisbane,2d ago,"Planning and Co-ordination of general marketing, digital marketing and lead gen. Content creation, CRM owner and Communications. In Tech sector."
Glass Spray-Painter Required,https://www.seek.com.au/jobs/job/36536636?type=standout,Adecco,Brisbane,2d ago,Seeking a trade qualified Spray Painter!
B2B Sales Specialist (Google Partner),https://www.seek.com.au/jobs/job/36536628?type=standout,SponsoredLinx,Brisbane,2d ago,If you would like to join our growing and award winning digital marketing business we want to hear from you!
Full Time & Casual Dental Assistant - Moreton Bay Region,https://www.seek.com.au/jobs/job/36423491?type=standard,Pacific Smiles Group,Brisbane,2d ago,Are you a motivated Dental Assistant who wants to be recognised for excellence &amp; team work? Apply today!
Contracts Administrator,https://www.seek.com.au/jobs/job/36536608?type=standard,Lendlease,Brisbane,2d ago,Opportunity to join a Tier 1 organisation.  Location flexible (Helensvale/Murrarie)
Body Corporate Manager,https://www.seek.com.au/jobs/job/36536606?type=standard,RecruitShop,Brisbane,2d ago,Well-Established &amp; Growing Body Corporate Administration Firm | Join a Successful Team | Use Your Experience to Mentor &amp; Train Staff Members
Sonographer - Southern Suburbs Of Brisbane - Full or Part Time,https://www.seek.com.au/jobs/job/36536593?type=standard,Sigma Resourcing Pty Ltd,Brisbane,2d ago,Privately Owned Company that provide the highest standard of diagnostic medical imaging...
Contracts Administrator,https://www.seek.com.au/jobs/job/36536566?type=standout,Wormald Australia Pty Ltd,Brisbane,2d ago,This position will carry out administration support for our Brisbane Fire Installations Department.
"Technical Sales Representative, Queensland, Vehicle Refinishes",https://www.seek.com.au/jobs/job/36536557?type=standard,Akzo Nobel Car Refinishes Australia Pty Ltd,Brisbane,2d ago,A challenging opportunity for a self -motivated Technical Sales Representative to develop a quality base of customers.
HC Truck Driver,https://www.seek.com.au/jobs/job/36536512?type=standard,Red Wind,Brisbane,2d ago,Full Time HC Driver position based in Rocklea. Immediate start.
Business Intelligence Support Officer,https://www.seek.com.au/jobs/job/36536506?type=standout,Griffith University,Brisbane,2d ago,"We are seeking an enthusiastic, client-focused Business Intelligence Support Officer to provide excellent support to our University community."
Platform Engineer - Integration / API,https://www.seek.com.au/jobs/job/36536496?type=standard,Deloitte,Brisbane,2d ago,Designing and developing modern integration and API platforms (Mulesoft / Camel / Fuse / AWS / Apigee / Axway).
Category Manager,https://www.seek.com.au/jobs/job/36536471?type=standout,Carrera,Brisbane,2d ago,Great category manager opportunity ...............
Compliance & Risk Program Consultant,https://www.seek.com.au/jobs/job/36536426?type=standout,Sunsuper Pty Ltd,Brisbane,2d ago,Play a hands-on role providing risk &amp; compliance support &amp; advice to the Sunsuper’s Transformational Program of work.
Entry Level Area Sales Manager,https://www.seek.com.au/jobs/job/36536407?type=standout,Freedom Kitchens,Brisbane,2d ago,This opportunity will suit a sales professional looking to take the next step in their career by moving into a into a management role.
